131.00000	105.94659	124.73294	146.95474	187.05920	202.07857	204.50043	176.50450	181.91444	175.68672	265.94659	205.71283	177.84500	137.98985	157.79956	137.38885	98.87572	68.50008	89.53146	84.78629	120.02486
132.00000	105.51642	123.40395	146.81041	187.30431	202.71083	204.57988	176.49115	181.60487	174.22636	265.78888	206.28363	177.29289	137.86874	156.90108	136.81796	98.35517	68.47115	89.37403	83.68668	120.18173
133.00000	105.18498	122.07429	146.46666	187.44882	202.78235	204.17352	176.48738	181.00488	172.50459	265.38324	207.28662	176.17400	137.96941	155.85654	136.33913	97.58989	68.46478	89.69012	82.50672	120.12360
134.00000	104.84830	121.08354	145.96111	187.29967	202.03868	202.96465	176.48979	180.03578	170.81520	264.70331	208.11987	174.54356	138.42316	154.99934	136.09209	96.71308	68.47917	90.36330	81.38416	119.65134
135.00000	104.39214	120.55601	145.44734	186.88860	200.68575	201.09100	176.50308	178.72684	169.40265	263.84576	208.31587	172.75694	139.16548	154.59106	136.02037	95.96082	68.50167	91.06374	80.42286	118.77711
136.00000	103.77325	120.46255	145.01054	186.31505	198.93513	198.73500	176.51106	177.09512	168.34184	262.87457	207.77679	171.01642	140.10146	154.70232	136.03009	95.45721	68.51006	91.62209	79.66686	117.55969
137.00000	102.95834	120.74789	144.71526	185.69559	196.99605	196.08131	176.47479	175.14374	167.69667	261.84366	206.47578	169.48659	141.11833	155.37210	136.01816	95.31264	68.46597	91.90227	79.17035	116.05531
138.00000	101.95069	121.18647	144.58279	185.24817	195.27208	193.53195	176.28552	172.95964	167.50145	260.84366	204.64841	168.33868	141.95552	156.47336	135.81499	95.59791	68.27534	91.78139	79.00198	114.42101
139.00000	100.89000	121.43281	144.46564	185.03917	194.00999	191.43445	175.90030	170.82158	167.54860	259.92242	202.91257	167.45631	142.43488	157.54764	135.40514	96.05389	67.90948	91.41762	79.04955	112.88609
140.00000	99.86385	121.31841	144.24857	185.03493	193.28122	189.94536	175.30614	168.91310	167.74428	259.07477	201.58154	166.75009	142.48312	158.33319	134.82675	96.48766	67.36167	90.91309	79.24750	111.55492
141.00000	98.96900	120.68433	143.80180	185.15756	193.13681	189.22829	174.49257	167.44659	168.01839	258.27124	200.94498	166.14224	142.02983	158.56741	134.13979	96.67690	66.63099	90.35957	79.53407	110.52546
142.00000	98.36912	119.40777	142.95912	185.16519	193.51868	189.43694	173.48276	166.74385	168.28627	257.39664	201.28111	165.54916	141.05922	157.95114	133.49786	96.25518	65.77833	89.87796	79.80279	109.89866
143.00000	98.04868	117.85009	141.87602	184.88014	194.03117	190.13596	172.40585	166.61861	168.49518	256.36517	202.15919	164.95984	139.88728	156.81958	133.01306	95.29385	64.96776	89.49535	79.98905	109.51922
144.00000	98.01124	116.23807	140.68279	184.23444	194.48930	191.10725	171.30321	166.96066	168.61646	255.14769	203.34088	164.40826	138.66208	155.38539	132.72499	93.87326	64.29510	89.21233	80.08041	109.32695
145.00000	98.27213	114.85293	139.56039	183.18416	194.70609	192.10806	170.19801	167.63898	168.60623	253.74159	204.56720	163.94936	137.53088	153.90047	132.66289	92.12270	63.87176	89.03270	80.07830	109.27963
146.00000	98.84239	114.17581	138.85757	181.81787	194.46315	192.72885	169.07832	168.38533	168.36659	252.28354	205.44637	163.67007	136.66713	152.77621	132.80873	90.40780	63.84029	88.97962	80.03099	109.36065
147.00000	99.56474	114.16184	138.59753	180.47473	193.90959	192.87823	167.92540	168.97365	167.91895	251.01357	205.91718	163.51289	136.00317	152.05850	133.00755	89.05902	64.05799	89.03278	80.01476	109.53490
148.00000	100.37872	114.77326	138.76611	179.33890	193.13214	192.52118	166.73979	169.33360	167.25017	250.08528	205.95775	163.43602	135.49657	151.71477	133.19023	88.24390	64.44857	89.20528	80.05771	109.80753
149.00000	101.21047	115.92308	139.30371	178.64055	192.25395	191.63594	165.54517	169.41245	166.33670	249.68990	205.53369	163.37627	135.09996	151.65692	133.27835	88.15536	64.90875	89.52138	80.17880	110.18275
150.00000	101.92553	117.27907	139.95654	178.63486	191.52365	190.34212	164.44850	169.24068	165.18951	249.96078	204.62013	163.22452	134.77252	151.62848	133.18741	88.90796	65.26398	89.98983	80.34765	110.60987
151.00000	102.46437	118.45100	140.44695	179.10263	191.07196	188.97655	163.52460	168.99071	163.95882	250.54118	203.39487	162.96974	134.52371	151.44290	132.97037	90.10046	65.47351	90.52036	80.48582	110.98331
152.00000	102.78098	119.27235	140.66245	179.92690	190.97964	187.69807	162.82867	168.73235	162.73099	251.20569	201.90417	162.63170	134.41449	151.06140	132.66354	91.54630	65.55350	91.06092	80.54819	111.23901
153.00000	102.80387	119.57713	140.50404	180.94101	191.36371	186.70366	162.43665	168.53822	161.64078	251.62062	200.20557	162.26892	134.56784	150.49886	132.32857	93.01148	65.56731	91.53617	80.48152	111.30222
154.00000	102.48607	119.37427	140.03378	181.82532	192.29834	186.19823	162.38420	168.47578	160.91972	251.31480	198.51561	162.05037	135.15367	149.94101	132.10176	94.15582	65.70548	91.83553	80.26811	111.17345
155.00000	101.96138	119.00025	139.51942	182.42839	193.56789	186.07483	162.53761	168.52728	160.59818	250.35382	197.08836	162.07245	136.07300	149.55016	132.05023	94.91292	66.06731	91.95902	79.99663	111.02346
156.00000	101.29385	118.63005	139.10318	182.69835	195.06772	186.28743	162.85439	168.69695	160.71790	248.81656	196.11572	162.40286	137.25694	149.38324	132.21542	95.25336	66.69184	91.89659	79.72159	110.97820
157.00000	100.57459	118.47193	138.95528	182.60587	196.63997	186.78043	163.30914	169.00717	161.34047	246.87985	195.90175	163.13451	138.57005	149.45259	132.64699	95.13990	67.59123	91.62157	79.51907	111.23293
