Spectra #,Intensity_G,Shift_G,Intensity_D,Shift_D,Intensity_2D,Shift_2D,Intensity Ratio
800,0.9658975153062928,1591.0,1.896353415691864,1344.0,1.14867843750986,2681.0,1.9633070648188977
801,0.9572324330069548,1590.0,2.004896760085087,1343.0,1.1739308694391288,2678.0,2.0944722420103377
802,0.9566115696418106,1592.0,1.8509526486956376,1344.0,1.0336144324606682,2683.0,1.9349051458667808
803,0.9541000238275104,1593.0,1.8606161219167918,1345.0,1.0367974507167081,2682.0,1.950126900167826
804,0.9561892164279777,1595.0,1.9021582781144568,1346.0,1.0498447539086433,2687.0,1.9893115770750083
805,0.9791053972522732,1595.0,1.8105815058733938,1346.0,1.1220640388112424,2687.0,1.8492202279290317
806,0.9829923795383826,1594.0,1.8595283868556869,1346.0,0.9986834404352152,2685.0,1.8917017319390912
807,0.9625244659857451,1593.0,1.8386044065143141,1345.0,1.0236862062159897,2685.0,1.9101897889227717
808,0.9599449657352794,1591.0,1.0607565451823926,1345.0,0.9174785484838364,2685.0,1.1050180823333924
809,0.9603845670280855,1593.0,1.7385899267312181,1345.0,1.0740517312546471,2685.0,1.8103059820206115
810,0.9732948413748828,1594.0,1.7801244590624186,1347.0,1.162040524953497,2688.0,1.8289673215033206
811,0.9738878062131214,1595.0,1.8382416686939993,1348.0,1.1991981169516615,2689.0,1.8875291968608203
812,0.9670856051665768,1594.0,2.034732373765894,1346.0,1.127826051939357,2686.0,2.103983724807298
813,0.9620590301284715,1589.0,2.458055863151105,1343.0,1.5030221740540681,2680.0,2.5549948456103166
814,0.9636383816580149,1592.0,1.8315914041748356,1344.0,1.2548145055743622,2682.0,1.9007040805322013
815,0.9801134964108197,1594.0,0.9047311782635419,1345.0,1.4829833909885042,2684.0,0.9230881745600604
816,0.9784249595383339,1596.0,0.9782844278988753,1347.0,1.3910731631878834,2688.0,0.999856369527281
817,0.9773695112363378,1595.0,1.8798190061639728,1347.0,1.383126592407424,2688.0,1.9233452492149754
818,0.9698272120394739,1595.0,1.583963531741806,1348.0,1.294190962806902,2691.0,1.6332430272923044
819,0.9782894973908964,1592.0,1.5757961475143307,1347.0,1.005137036635071,2689.0,1.6107667022052141
820,0.9767053392976155,1590.0,1.3521327411651838,1345.0,0.9724148475823621,2686.0,1.3843814370233216
821,0.9524129957558067,1592.0,1.8986555808693852,1345.0,1.034162850270461,2682.0,1.9935212868054877
822,0.9576752246777079,1592.0,1.8360734542918702,1344.0,1.0781686498369591,2681.0,1.917219331751821
823,0.9777374515394636,1593.0,1.8467114730275456,1345.0,1.0642622119561613,2683.0,1.88876008597182
824,0.9597387885455525,1594.0,1.7371507783262505,1346.0,1.0762742197282409,2684.0,1.8100245598688744
825,0.9460926765294435,1594.0,1.796057218384161,1346.0,1.0389082686981377,2687.0,1.89839458960051
826,0.9569150102449265,1593.0,1.9437536352865479,1346.0,1.1224760636542537,2686.0,2.0312709221574816
827,0.9538946204066915,1592.0,2.2177243438500316,1344.0,1.1752769221442068,2683.0,2.324915453349038
828,0.9545016015202792,1593.0,2.122661393328817,1346.0,1.151277709576733,2685.0,2.2238426734412546
829,0.9389781689144264,1597.0,1.9657553379795136,1348.0,1.0408332154046005,2690.0,2.0935048364885493
830,0.9670169718884445,1596.0,1.9620836785751439,1347.0,1.092277014801159,2690.0,2.0290064555366363
831,0.940862048032341,1597.0,2.024758465820482,1348.0,1.0685618862792619,2690.0,2.1520248053951514
832,0.9549208094968663,1592.0,1.7984001375014873,1344.0,1.0153383635506625,2683.0,1.883297672033179
833,0.9602968040165338,1591.0,1.9208974186899854,1344.0,1.1097553249329477,2680.0,2.000316371621406
834,0.9572104427902621,1595.0,1.7002197341278737,1346.0,1.0629131029507701,2686.0,1.7762235534870936
835,0.9473960648596087,1596.0,1.7902717695662302,1347.0,1.064807633221184,2688.0,1.8896761723741424
836,0.9577328717357121,1594.0,1.8988498680217465,1346.0,1.0147332277446606,2686.0,1.982650824734078
837,0.9657835823715333,1595.0,1.8693527973659094,1346.0,1.055736919121952,2687.0,1.9355814609890278
838,0.9587071908573114,1592.0,1.9467826463193665,1345.0,1.0642265778881888,2683.0,2.03063319529134
839,0.9731150865995198,1591.0,1.2754169754139173,1345.0,0.8256266098963786,2682.0,1.31065378903
840,0.9647249070716177,1590.0,0.652273477865943,1345.0,0.7103167379816022,2688.0,0.6761238080251208
841,0.9557468452636854,1594.0,1.693503583079339,1346.0,1.00865015307804,2685.0,1.7719164771212095
842,0.9617807577991401,1595.0,1.4901056821460292,1347.0,1.041580041919617,2688.0,1.549319499337733
843,0.9748877872748072,1594.0,1.5925105595954467,1346.0,1.0199750475995606,2686.0,1.6335321668631595
844,0.9652790273136951,1595.0,1.6785037602939559,1347.0,1.0365793082809762,2687.0,1.7388793424478681
845,0.9783303041691568,1594.0,1.5255529200115825,1345.0,1.3324759874561796,2683.0,1.5593434175660668
846,0.9800166212651232,1588.0,0.539624687844913,1343.0,2.435593532476905,2680.0,0.5506280976625688
847,0.9827658725818378,1595.0,0.11000084488722064,1349.0,1.7196013835191977,2684.0,0.11192985832753422
848,0.9832957025883939,1598.0,0.14255865744221569,1348.0,1.3843968263966726,2692.0,0.1449804540658005
849,0.9734147963852917,1598.0,0.5741446445845991,1347.0,1.5482216894363865,2691.0,0.5898252694705746
850,0.9584884418161996,1595.0,1.8511858257492007,1347.0,1.3894433071949301,2688.0,1.931359570952641
851,0.9694701765313227,1591.0,1.5682307132104545,1345.0,1.4778301626225194,2691.0,1.6176162518185377
852,0.9496613061193031,1591.0,2.110581462795572,1344.0,1.301739698936161,2682.0,2.2224570477871253
853,0.9539890567654239,1594.0,2.007223152251244,1345.0,1.045731215407382,2684.0,2.1040316322462798
854,0.9655117616050167,1595.0,1.7330170144180663,1346.0,1.066104093135226,2686.0,1.794920666255985
855,0.9700991076331694,1593.0,1.957748655592322,1344.0,1.247181420224278,2684.0,2.018091389001277
856,0.960251647560475,1592.0,1.9926364127451037,1345.0,1.3082419504668712,2681.0,2.07511897303942
857,0.9556217324618715,1596.0,1.7898535882757096,1347.0,1.0235606867787175,2688.0,1.872972879828393
858,0.9533777495797333,1595.0,1.8482168152196758,1346.0,1.0747563680703793,2687.0,1.9385986467949397
859,0.934568576433559,1594.0,1.8377598262649464,1345.0,1.0006533072625896,2685.0,1.9664258702963118
860,0.9383037684605923,1596.0,1.945489421692991,1347.0,0.9906838672984803,2686.0,2.073411071219309
861,0.9680453180034886,1597.0,1.8595125548225158,1348.0,0.9875097408338822,2688.0,1.9208941154300532
862,0.9372023269299135,1596.0,2.0634656968182337,1347.0,1.1453708615961262,2687.0,2.201729165118201
863,0.9157098979002185,1592.0,2.5119246909044373,1345.0,1.3570325603940043,2684.0,2.743144632011122
864,0.8714349994456587,1592.0,1.7469089498454333,1345.0,0.966139025602371,2683.0,2.004634827562222
865,0.9466479203655811,1591.0,2.0350261065043656,1344.0,1.0863153787699198,2682.0,2.1497180342597377
866,0.960692232476684,1594.0,1.8084190480975,1345.0,1.0822531536553048,2686.0,1.8824124802543256
867,0.9405780605722325,1595.0,1.8185489998117244,1346.0,1.0984649767674184,2687.0,1.9334376125096395
868,0.9457417408806292,1596.0,1.6038235701414432,1347.0,1.0370233456929703,2689.0,1.6958367182229261
869,0.9651057405072561,1595.0,1.739868885958757,1347.0,1.0836168573329474,2687.0,1.8027753985219155
870,0.9506449088252519,1595.0,1.6428575564581454,1347.0,1.0244111572972994,2687.0,1.728150586203935
871,0.9374094790409103,1594.0,2.020350174798009,1346.0,1.1044604475860762,2686.0,2.1552482879361166
872,0.9476906296387818,1591.0,2.0932219373281065,1343.0,1.137001754379722,2681.0,2.2087608253823836
873,0.9452181305577027,1592.0,1.728169691394885,1344.0,1.023172256565957,2679.0,1.8283289703459467
874,0.954063996580799,1594.0,1.772217043640074,1346.0,1.0530542780976913,2686.0,1.857545248527766
875,0.9649797943296229,1595.0,1.7153272792113121,1346.0,1.0397118235356955,2687.0,1.7775784418397693
876,0.9622409867257649,1596.0,1.6386633280546874,1348.0,1.1154302347862217,2691.0,1.7029656298788491
877,0.9786167897548929,1597.0,0.6167811014745853,1348.0,1.3804176458786805,2690.0,0.6302580416886839
878,0.9757954131882995,1591.0,0.152309015091809,1344.0,2.3109616735486638,2682.0,0.15608703733721885
879,0.9806666359763676,1588.0,0.1692542806107532,1346.0,2.621084586020894,2681.0,0.1725910461328593
880,0.9772482078626802,1598.0,0.19936342155711007,1346.0,1.447384708338287,2692.0,0.2040048986051699
881,0.9726208754787865,1597.0,0.5274912721710528,1345.0,1.3301788661407583,2689.0,0.5423400684376507
882,0.9562795679151787,1595.0,1.5953176025537577,1347.0,1.0948697197817192,2687.0,1.6682544060120097
883,0.9508855095235134,1593.0,1.5461119966291035,1347.0,0.9109536738793207,2686.0,1.6259707200752873
884,0.9170849562768524,1593.0,1.6393145461045036,1345.0,0.9311733152139744,2687.0,1.7875274639328205
885,0.9371801879534761,1593.0,1.8526226174120437,1344.0,0.9096764519897071,2684.0,1.976805145078475
886,0.9553258791411,1596.0,1.8907573381567495,1347.0,0.9832154559851374,2686.0,1.979175252591988
887,0.9550895934626522,1594.0,2.058411329102834,1346.0,1.2969879701566411,2686.0,2.155202342473566
888,0.956445116587293,1596.0,1.9726492595915253,1347.0,1.2555396684614863,2687.0,2.062480350812147
889,0.9299526718215334,1596.0,1.5762875190199837,1346.0,1.1856313144788277,2691.0,1.695019076543379
890,0.9664570461091933,1589.0,2.667683415951847,1343.0,1.432119260578549,2678.0,2.7602710608728325
891,0.9432855455750001,1594.0,2.0370311665668446,1346.0,1.0929604696629118,2685.0,2.1595063935015864
892,0.9462059725995592,1596.0,1.8401103979406543,1347.0,1.0462304595198544,2687.0,1.9447249871877543
893,0.9393776367786469,1597.0,1.729449483628183,1348.0,1.0499231918092056,2691.0,1.8410588201342364
894,0.9482306018054365,1595.0,1.7924851087843612,1347.0,1.0555048187631035,2687.0,1.8903472482025567
895,0.9388138470949172,1592.0,0.9755634087795026,1347.0,1.0331709159942455,2696.0,1.0391446736733847
896,0.9380809797999194,1592.0,1.8788808312468959,1344.0,1.042369396834334,2683.0,2.002898333625352
897,0.9519035495997078,1592.0,2.038175597390068,1345.0,1.0921255436175832,2683.0,2.141157681623476
898,0.9463019547941365,1596.0,1.8205506690256692,1346.0,1.0385903479967526,2690.0,1.9238580875823315
899,0.9596176051557719,1596.0,1.667008430072947,1348.0,1.05790190679859,2688.0,1.7371590736940956
900,0.9512300813236019,1596.0,1.6962505105634553,1347.0,1.05459423193395,2689.0,1.783217902658403
901,0.9601815366042332,1594.0,1.861304640927251,1345.0,1.0897737144184683,2686.0,1.9384924308271112
902,0.9566378568107159,1594.0,1.9304120479397602,1345.0,1.1404247378763104,2685.0,2.0179130840331347
903,0.9653985422157225,1593.0,2.056083352119006,1345.0,1.1638610310212931,2685.0,2.1297767317941165
904,0.9452355478367104,1593.0,1.8485258081826712,1345.0,1.0548615276964808,2684.0,1.9556245132901036
905,0.9378628749219953,1594.0,1.862559984716585,1345.0,1.042716416663291,2685.0,1.9859619508571542
906,0.9541886676622133,1594.0,1.8651494805035214,1346.0,1.0559224685242974,2685.0,1.9546967425982802
907,0.9583194081705049,1593.0,1.9154238110776478,1345.0,1.19150995707111,2684.0,1.9987321499982125
908,0.9575979462703836,1595.0,1.7054586686914703,1346.0,1.0758337057526124,2686.0,1.7809756958375134
909,0.9694935456994166,1594.0,1.4949327551653617,1346.0,1.175427872896382,2685.0,1.5419728803732058
910,0.9823463501814186,1594.0,0.6359327015483244,1346.0,1.3822667663149795,2684.0,0.6473609856960135
911,0.9753680992708719,1594.0,0.24674728965543896,1345.0,1.5379096839798405,2685.0,0.25297863426115
912,0.9773329610562916,1597.0,0.5508802056153855,1347.0,1.2318449879679283,2691.0,0.5636566324541021
913,0.9693342690377905,1597.0,1.4751922176981649,1348.0,1.168648175710656,2690.0,1.5218612039400135
914,0.9641538539457577,1595.0,1.4021762228659114,1347.0,1.3906552268142554,2690.0,1.4543075434771808
915,0.951128922459823,1595.0,1.7852863846234723,1348.0,1.0115637988167079,2689.0,1.87701829107072
916,0.9843502807596599,1587.0,0.46084888727976925,1346.0,0.2803943048490663,2686.0,0.4681757056279955
917,0.954185800000791,1592.0,1.709403243980949,1345.0,0.8723581010739647,2684.0,1.7914783933899792
918,0.9501924897951478,1594.0,1.9142677623397086,1346.0,1.0237313471884961,2685.0,2.014610495134945
919,0.9439375409548575,1591.0,2.3680603944227516,1345.0,1.3120909251054405,2682.0,2.5087045399500654
920,0.9549130907482037,1593.0,2.2410744462743937,1345.0,1.3618596427457954,2684.0,2.3468883901449535
921,0.9365534128220985,1590.0,2.6118989704584212,1344.0,1.4076750648900496,2682.0,2.7888414421426706
922,0.9322778820396836,1589.0,2.484057030626012,1344.0,1.3278239381771453,2681.0,2.6645028038113154
923,0.9386959924980431,1592.0,2.2517777002782235,1345.0,1.1575932358388938,2682.0,2.3988359578331937
924,0.9595909633657558,1593.0,1.7719345863764688,1345.0,1.0417232915925245,2684.0,1.846551972687848
925,0.9400858174326284,1593.0,1.6327797860047353,1346.0,1.0434312506817502,2684.0,1.7368412071823953
926,0.945225675204068,1597.0,1.8249073549694166,1348.0,0.9834007895113521,2691.0,1.930657834252578
927,0.9571513765883572,1593.0,1.8469400138119907,1347.0,1.000763330753823,2684.0,1.9296216450057988
928,0.9377968043565645,1592.0,1.8262532323417136,1344.0,1.0237192717969463,2681.0,1.9473869220472886
929,0.950696138597375,1590.0,1.9743164373703972,1343.0,1.0525127606253364,2681.0,2.0767060653924996
930,0.9420831609069698,1594.0,2.040128618454337,1347.0,1.0765843281551903,2686.0,2.1655504557477157
931,0.9529297487031307,1594.0,1.7630083791689872,1346.0,1.0478484007746305,2685.0,1.8500927078499916
932,0.9666024379592212,1594.0,1.8817473396722977,1346.0,1.1073513116226972,2687.0,1.9467645288017414
933,0.9612388775764171,1594.0,1.4682915658938136,1346.0,1.3150672365037939,2686.0,1.5274991473460107
934,0.9492709070591849,1594.0,2.036543033986631,1347.0,1.1036041756793733,2687.0,2.1453760131507504
935,0.9496230406086307,1594.0,2.0745457879768443,1346.0,1.1124289971703403,2687.0,2.184599255981858
936,0.9572061859944644,1593.0,2.0912875199518113,1345.0,1.0836626970360976,2686.0,2.1847827046574326
937,0.951250482378345,1593.0,2.1245127375240624,1346.0,1.1588132736358951,2686.0,2.2333893930989577
938,0.9441958344392279,1594.0,2.046114007276524,1346.0,1.1646528772907778,2685.0,2.1670440947155223
939,0.9548716314031132,1594.0,1.8860868536501556,1346.0,1.1028263441227049,2687.0,1.9752255608208724
940,0.9556697421793674,1594.0,1.665823234198484,1346.0,1.04049536540242,2686.0,1.7430950888950814
941,0.9698023881776203,1595.0,1.6979653500944432,1347.0,1.1770119491456834,2687.0,1.7508364289400564
942,0.942732702319916,1593.0,1.9898868582432694,1346.0,1.2697752802161977,2684.0,2.11076464553152
943,0.9680555041026196,1595.0,1.7891832115561077,1347.0,1.0439639413075568,2688.0,1.8482237887947008
944,0.958924733933688,1595.0,2.0933404652390286,1346.0,1.3662662655923474,2685.0,2.1830081039329916
945,0.970857362821391,1592.0,1.9428455214768803,1346.0,1.3740515409352443,2688.0,2.0011647394121956
946,0.9502111835997906,1595.0,1.6710863429532694,1347.0,1.2579167510503573,2689.0,1.7586473110351188
947,0.9490788861147067,1594.0,1.6577428311075038,1346.0,0.9288954076543059,2687.0,1.7466860293288067
948,0.9639245216250559,1589.0,1.178629177160654,1345.0,0.7274020626380931,2684.0,1.2227401116154126
949,0.9601995238749128,1591.0,1.902080871910621,1345.0,1.0312320761423401,2683.0,1.9809225318449637
950,0.9441934789782769,1593.0,2.2745029855257375,1346.0,1.1643842522745589,2684.0,2.4089374012485285
951,0.9415889600738484,1594.0,2.03357973200481,1347.0,1.042088736361394,2686.0,2.1597319193773443
952,0.9573617233496083,1590.0,2.574428247900367,1345.0,1.4467019652274566,2681.0,2.689086251425408
953,0.9523200715266553,1591.0,2.2874683869028996,1345.0,1.249551772532108,2684.0,2.4019953535536436
954,0.9320753329366243,1592.0,2.250682148764612,1345.0,1.3047849697368132,2683.0,2.4146998308318555
955,0.9468762250115126,1587.0,2.556578192280317,1343.0,1.4739145980990014,2681.0,2.700013079586229
956,0.943622706395908,1593.0,1.8956380163863986,1345.0,1.1660478652775093,2682.0,2.008894024632618
957,0.9432740173131402,1594.0,1.9760524079079638,1348.0,1.0832054965711728,2687.0,2.0948869274875515
958,0.9347722600399752,1593.0,2.358488270990355,1347.0,1.1506915089247522,2686.0,2.5230618962628344
959,0.9361832851059931,1589.0,2.580561912445855,1346.0,1.208929700525884,2685.0,2.756470825212061
960,0.9638560613877812,1592.0,1.6970501459380967,1343.0,1.0105002104824632,2678.0,1.7606883578598307
961,0.9524286604358615,1590.0,1.5936682687873551,1342.0,1.1259950956572433,2677.0,1.6732678624539103
962,0.967346110958713,1592.0,1.7229385479486505,1344.0,1.0769774309874185,2681.0,1.7810983353632222
963,0.9686375712002161,1593.0,1.7853469392349777,1345.0,1.1468881284192989,2684.0,1.8431526840558086
964,0.9554960582649822,1595.0,1.9642219587206722,1346.0,1.0295543583385556,2686.0,2.0557091175105047
965,0.9554586497896864,1595.0,1.9758206168966286,1346.0,1.0533986750658761,2685.0,2.0679289651431194
966,0.9451388435315425,1595.0,2.1511840939907065,1347.0,1.0905090131337918,2687.0,2.276050877300457
967,0.9503456359609711,1594.0,2.084458647498983,1347.0,1.072309922491265,2687.0,2.193368989789929
968,0.9316757484349962,1592.0,2.193314694074003,1345.0,1.2821927472908685,2686.0,2.354160981176417
969,0.9496657945200877,1595.0,1.9927195895307772,1347.0,1.1015991292005078,2688.0,2.0983377531648335
970,0.9501152609109725,1594.0,1.8623163642681513,1346.0,0.9946125569693604,2684.0,1.9600952020100786
971,0.9590414265250796,1593.0,1.7157643998612158,1346.0,1.0996208585654013,2684.0,1.789040965704673
972,0.9465563756204002,1591.0,1.733800228778884,1343.0,1.0759772220837578,2679.0,1.8316925155593629
973,0.950873675525161,1592.0,1.917676102797763,1344.0,1.0467244583008013,2680.0,2.016751701258996
974,0.9577552152262444,1591.0,2.10747832407814,1344.0,1.1315478685677518,2681.0,2.2004352370770475
975,0.9530359745342473,1593.0,1.7975811290866366,1345.0,1.0719953926268317,2685.0,1.8861629331097622
976,0.9512093903477652,1593.0,1.5837802919787165,1347.0,1.1452117682914342,2685.0,1.6650175114437016
977,0.9499323918514698,1590.0,1.903206109763741,1344.0,1.3999339930111017,2683.0,2.0035174356506453
978,0.9482106280561596,1592.0,2.4961424864022668,1344.0,1.324787010976232,2681.0,2.6324768068877074
979,0.9604890932683837,1596.0,1.8015866866124945,1347.0,1.0438240234523068,2688.0,1.8756971830695093
980,0.9414674982761045,1593.0,1.8313422679205662,1346.0,1.0619923601874242,2687.0,1.9451996710177326
981,0.9630841182741205,1590.0,1.4296835407091555,1344.0,1.0456840602078312,2685.0,1.484484598574003
982,0.9698064673173453,1590.0,1.0177248860422023,1345.0,0.8062876489913979,2685.0,1.049410289928678
983,0.9796206707931674,1595.0,1.711308827391529,1347.0,1.0595243906209748,2688.0,1.7469096747478154
984,0.9431502216304611,1595.0,1.7955521099673277,1346.0,1.0938577606837345,2688.0,1.9037816763307183
985,0.9628575659931427,1592.0,1.9226328656897587,1345.0,1.1368228600286856,2683.0,1.996798834629972
986,0.9448084206095175,1590.0,1.8601042418940936,1343.0,1.070598641466523,2679.0,1.9687634035840809
987,0.9630522173839889,1591.0,1.8682217407834099,1344.0,1.071635280380531,2681.0,1.939896619373559
988,0.958411493960175,1590.0,2.356312778017271,1344.0,1.3302471456337286,2680.0,2.4585606421318476
989,0.948945054457103,1592.0,2.3084775873334396,1345.0,1.246512772690269,2685.0,2.432677821008439
990,0.9440333947327646,1591.0,2.491021033977297,1345.0,1.2006575761869427,2684.0,2.6387001221312207
991,0.9164141878278299,1590.0,2.521868315615742,1345.0,1.1516138590069895,2683.0,2.751887027844155
992,0.9419361212214543,1591.0,1.9052909482922302,1343.0,1.0988130442102972,2678.0,2.0227390216457004
993,0.9657403089111024,1591.0,2.0444174969572892,1343.0,1.2045965758572588,2678.0,2.116943321194104
994,0.9546724159907785,1595.0,1.7007765031326136,1346.0,1.0292082720846156,2687.0,1.7815289042027187
995,0.9542581527317691,1594.0,1.9592072424581628,1346.0,1.1139122705707043,2684.0,2.0531207795809876
996,0.9416301642220368,1590.0,2.2840386395552286,1344.0,1.1652555960631479,2679.0,2.425621784793049
997,0.9661383432030445,1591.0,2.1318504967872913,1345.0,1.175031833174264,2681.0,2.2065685642074344
998,0.9480244471003061,1594.0,2.059448192408588,1346.0,1.1055619129213783,2684.0,2.172357684137535
999,0.9483704618442833,1594.0,2.040082918169012,1347.0,1.0580403736030461,2688.0,2.1511455704785343
1000,0.9576289863136916,1593.0,2.100175522703895,1345.0,1.2103949553770204,2685.0,2.1930993659541733
1001,0.9569209367848525,1592.0,1.8450638377250148,1345.0,1.0671204381344568,2683.0,1.9281256860407123
1002,0.9597669408347355,1590.0,1.8501633661122694,1343.0,1.0957616241401955,2679.0,1.927721499245569
1003,0.9524850425729019,1593.0,1.6089996958536021,1345.0,1.0590109262638765,2684.0,1.689265052926489
1004,0.9412044862417276,1593.0,1.7120929014280741,1345.0,1.0039166283524905,2684.0,1.819044560937591
1005,0.9504221534810966,1591.0,1.9735761903250386,1343.0,0.9953878286118772,2679.0,2.0765258712630503
1006,0.977255356248287,1592.0,2.1242953476500217,1345.0,1.080097555696059,2683.0,2.1737362032020537
1007,0.9636787653795412,1593.0,1.8935062062827432,1346.0,1.1141436763522559,2686.0,1.9648728127126398
1008,0.9709333583750079,1593.0,1.7477423341524838,1345.0,1.1338847285325488,2683.0,1.8000641538133717
1009,0.9681190172506579,1592.0,2.3218709876647843,1345.0,1.3899278070985759,2684.0,2.3983321743421797
1010,0.9550137113100572,1594.0,2.115056500663492,1345.0,1.1895954017565513,2684.0,2.2146870517305195
1011,0.9406048027600586,1594.0,2.056637613438295,1345.0,1.0494415523949847,2685.0,2.18650554133193
1012,0.9593605654277877,1593.0,1.9434643271298837,1346.0,1.0441923264092086,2686.0,2.0257913418228477
1013,0.9621168023872426,1590.0,1.5060515592650927,1344.0,0.9841165547084377,2685.0,1.5653521022896777
1014,0.9787546374199121,1589.0,0.7052667856823323,1347.0,0.9117012722332581,2696.0,0.720575677211074
1015,0.9548534620458579,1596.0,1.6407746023376415,1348.0,1.0408721028198393,2688.0,1.7183522577612453
1016,0.9608247442409287,1595.0,1.6335525327463747,1347.0,1.0945759922974672,2688.0,1.7001566024789618
1017,0.9646391180651037,1592.0,1.6998394608963372,1344.0,1.063842645592464,2682.0,1.7621506624217314
1018,0.9573143630913307,1590.0,1.8756062693512052,1343.0,1.076584526870685,2678.0,1.9592375730105565
1019,0.9446701341421035,1592.0,1.8991373597693746,1344.0,1.068761252568247,2682.0,2.0103709126933125
1020,0.9585629889266355,1596.0,1.6943463917244215,1346.0,1.0535888307066514,2688.0,1.7675900397757793
1021,0.9507287795952265,1595.0,2.163792694131938,1347.0,1.0724840660553394,2686.0,2.27593057091758
1022,0.9400602251270497,1591.0,2.5684131843841373,1345.0,1.1962871822269756,2685.0,2.7321794026941357
1023,0.9280915677865262,1590.0,2.7213547840054355,1345.0,1.2151178641086084,2683.0,2.932205052240475
